epoch,accuracy,loss,val_accuracy,val_loss
73,0.8577276468276978,0.38404402136802673,0.858735203742981,0.36976176500320435
74,0.8580561876296997,0.38311055302619934,0.8579499125480652,0.37233853340148926
75,0.8592701554298401,0.38173404335975647,0.8586831092834473,0.37027737498283386
76,0.8593476414680481,0.38152796030044556,0.849463939666748,0.386786550283432
77,0.8589563369750977,0.38155028223991394,0.854652464389801,0.3794216215610504
78,0.8592448234558105,0.3808388113975525,0.8563953638076782,0.3738766312599182
79,0.8597723245620728,0.3805244266986847,0.859312117099762,0.368978351354599
80,0.860048770904541,0.38009676337242126,0.8663076758384705,0.3566109240055084
81,0.8595266342163086,0.3797958791255951,0.8499607443809509,0.3883424997329712
82,0.8599459528923035,0.37964996695518494,0.8543880581855774,0.37954476475715637
83,0.8604628443717957,0.37889009714126587,0.8525490164756775,0.3855421245098114
84,0.8603439331054688,0.378389835357666,0.8567839860916138,0.3764294981956482
